,orig_index,Datetime,Tweet Id,Text,Username,tweet_len,tweet_num,score,magnitude,google_language,google_entities,google_categories
2092,6092,2017-11-20 06:00:11+00:00,9.324887241554289e+17,Bitcoin has gone berserk this year and has all the elements of extreme optimism––Heard on the Street ,WSJ,101,2092.0,0.5,0.5,en,"OTHER,LOCATION","/Arts & Entertainment/Comics & Animation,/Finance/Investing/Currencies & Foreign Exchange"
2093,6093,2017-11-20 05:50:25+00:00,9.324862671698575e+17,"When Bitcoin first landed in the early part of the decade, many experts dismissed it as a fad. Today, it’s making waves in the luxury market (via ",CNN,146,2093.0,0.0,0.3000000119209289,en,"PERSON,OTHER",/Finance/Investing/Currencies & Foreign Exchange
2094,6094,2017-11-20 04:03:25+00:00,9.324593399604756e+17,Bitcoin has an unusual relationship with volatility via ,business,56,2094.0,0.0,0.0,en,OTHER,
2095,6095,2017-11-20 01:11:43+00:00,9.324161279506063e+17,"Markets: -Euro after Merkel talks collapse -Japan, Sydney stocks -Dollar advances -Bitcoin tops -Oil at ",business,104,2095.0,-0.3000000119209289,0.3000000119209289,en,"PERSON,ORGANIZATION,OTHER,LOCATION,EVENT","/News/Business News,/Finance/Investing,/Business & Industrial"
2096,6096,2017-11-20 00:19:32+00:00,9.32402997593862e+17,"Bitcoin surges, China and U.S. debt in focus, Mugabe refuses to quit. Here's what's moving markets today in Asia ",business,113,2096.0,-0.4000000059604645,0.800000011920929,en,"PERSON,OTHER,LOCATION",/Finance/Investing
2097,6097,2017-11-19 23:47:10+00:00,9.323948523267032e+17,Bitcoin has soared past for the first time ,business,43,2097.0,0.4000000059604645,0.4000000059604645,en,OTHER,
2098,6098,2017-11-19 18:04:15+00:00,9.323085529784852e+17,"Now people are searching for ""buy bitcoin"" more than how to ""buy gold"" ",business,71,2098.0,-0.6000000238418579,0.6000000238418579,en,"PERSON,OTHER",
2099,6099,2017-11-19 14:52:01+00:00,9.322601792818831e+17,"So far in 2017, is up 700%, while is +4,000%! There are over 1,300 Cryptocurrencies on our site, and one of them might just be the next Ethereum in 2018: Which new are on your Watchlist? ",Investingcom,187,2099.0,0.0,0.2000000029802322,en,"NUMBER,PERSON,DATE,OTHER",/Finance/Investing/Currencies & Foreign Exchange
2100,6100,2017-11-19 09:47:22+00:00,9.321835086756495e+17,Bitcoin is emerging as a crisis currency ,business,41,2100.0,-0.3000000119209289,0.3000000119209289,en,OTHER,
2101,6101,2017-11-19 02:00:06+00:00,9.320659190771016e+17,Wall Street Journal readers weigh in on bitcoin coverage: ‘You do not understand bitcoin’ ,WSJ,90,2101.0,-0.6000000238418579,0.6000000238418579,en,"ORGANIZATION,OTHER,PERSON",
2102,6102,2017-11-18 22:10:39+00:00,9.320081738793902e+17,Bitcoin's split personality problem may pop the bubble ,business,55,2102.0,-0.6000000238418579,0.6000000238418579,en,OTHER,
2103,6103,2017-11-18 02:08:00+00:00,9.317055182672732e+17,Bitcoin and blockchain are among the fastest-growing skills online ,business,67,2103.0,0.6000000238418579,0.6000000238418579,en,OTHER,
2104,6104,2017-11-18 01:06:38+00:00,9.31690074068144e+17,Bitcoin's split personality problem may pop the bubble ,business,55,2104.0,-0.6000000238418579,0.6000000238418579,en,OTHER,
2105,6105,2017-11-17 22:52:09+00:00,9.316562312945132e+17,Bitcoin is emerging as a crisis currency ,business,41,2105.0,-0.3000000119209289,0.3000000119209289,en,OTHER,
2106,6106,2017-11-17 20:05:22+00:00,9.316142591838004e+17,The world’s biggest wealth manager won’t touch bitcoin ,business,55,2106.0,-0.5,0.5,en,"PERSON,OTHER,LOCATION",
2107,6107,2017-11-17 20:01:48+00:00,9.316133593546383e+17,The world’s biggest wealth manager won’t touch bitcoin ,business,55,2107.0,-0.5,0.5,en,"PERSON,OTHER,LOCATION",
2108,6108,2017-11-17 16:51:22+00:00,9.315654368854464e+17,Bitcoin is emerging as a crisis currency ,business,41,2108.0,-0.3000000119209289,0.3000000119209289,en,OTHER,
2109,6109,2017-11-17 13:36:52+00:00,9.31516491060654e+17,The world’s biggest wealth manager won’t touch bitcoin ,business,55,2109.0,-0.5,0.5,en,"PERSON,OTHER,LOCATION",
2110,6110,2017-11-17 12:50:09+00:00,9.3150473083623e+17,Bitcoin touches record high after slumping more than 25% over four days ,WSJ,72,2110.0,0.0,0.0,en,"NUMBER,OTHER",
2111,6111,2017-11-17 12:32:22+00:00,9.315002593682472e+17,Bitcoin briefly touches a record high. Here's what you need to know ,business,68,2111.0,0.1000000014901161,0.6000000238418579,en,OTHER,
2112,6112,2017-11-17 12:14:24+00:00,9.31495737493508e+17,Bitcoin is emerging as a crisis currency ,business,41,2112.0,-0.3000000119209289,0.3000000119209289,en,OTHER,
2113,6113,2017-11-17 11:13:39+00:00,9.31480448508813e+17,Bitcoin hit a new record of earlier just days after plunging 29% ,business,65,2113.0,-0.2000000029802322,0.2000000029802322,en,"NUMBER,OTHER",
2114,6114,2017-11-17 10:15:39+00:00,9.314658507370944e+17,"From bitcoin to global equities, it's risk-on again for markets ",business,64,2114.0,0.0,0.0,en,OTHER,
2115,6115,2017-11-17 07:50:22+00:00,9.314292918916096e+17,What a rollercoaster month this is proving for bitcoin ,business,55,2115.0,0.3000000119209289,0.3000000119209289,en,OTHER,
2116,6116,2017-11-17 07:39:59+00:00,9.31426676189401e+17,Bitcoin is emerging as a crisis currency ,business,41,2116.0,-0.3000000119209289,0.3000000119209289,en,OTHER,
2117,6117,2017-11-17 07:33:28+00:00,9.314250350840586e+17,Bitcoin rockets to a new record of just days after plunging 29% ,business,64,2117.0,0.0,0.0,en,"NUMBER,OTHER",
2118,6118,2017-11-17 02:38:46+00:00,9.31350872164008e+17,Bitcoin's rivals are multiplying ,business,33,2118.0,0.2000000029802322,0.2000000029802322,en,"ORGANIZATION,OTHER",
2119,6119,2017-11-17 00:50:10+00:00,9.313235410725478e+17,Bitcoin exchange wants to be digital safe house for hedge funds ,business,64,2119.0,0.0,0.0,en,"ORGANIZATION,OTHER",
2120,6120,2017-11-16 22:50:06+00:00,9.312933271267e+17,Bitcoin bears now have another way to bet on price falls ,business,57,2120.0,0.3000000119209289,0.3000000119209289,en,OTHER,
2121,6121,2017-11-16 22:37:57+00:00,9.312902693785436e+17,Do Bitcoin gamblers really need an easier way to spend their winnings? via ,business,75,2121.0,-0.2000000029802322,0.5,en,"PERSON,OTHER",
2122,6122,2017-11-16 22:36:26+00:00,9.312898875039334e+17,Bitcoin hit yet another record high ,business,36,2122.0,0.5,0.5,en,OTHER,
2123,6123,2017-11-16 22:26:23+00:00,9.312873592361944e+17,This cryptocurrency miner says it solved bitcoin's power problem ,business,65,2123.0,0.0,0.0,en,"PERSON,OTHER",
2124,6124,2017-11-16 18:20:45+00:00,9.312255448128266e+17,Gillian Tett: Prepare to bet against bitcoin as it becomes civilised ,FinancialTimes,69,2124.0,-0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER",
2125,6125,2017-11-16 18:17:40+00:00,9.312247663248015e+17,Bitcoin's rivals are multiplying ,business,33,2125.0,0.2000000029802322,0.2000000029802322,en,"ORGANIZATION,OTHER",
2126,6126,2017-11-16 15:42:12+00:00,9.311856442856488e+17,This cryptocurrency miner says it solved bitcoin's power problem ,business,65,2126.0,0.0,0.0,en,"PERSON,OTHER",
2127,6127,2017-11-16 12:51:58+00:00,9.311428029474036e+17,Bitcoin's rivals are multiplying ,business,33,2127.0,0.2000000029802322,0.2000000029802322,en,"ORGANIZATION,OTHER",
2128,6128,2017-11-16 12:11:21+00:00,9.311325812607468e+17,Bitcoin futures face safeguards to tackle wild gyrations ,FinancialTimes,57,2128.0,0.4000000059604645,0.4000000059604645,en,OTHER,
2129,6129,2017-11-16 09:51:47+00:00,9.310974574460846e+17,Bitcoin's rivals are multiplying ,business,33,2129.0,0.2000000029802322,0.2000000029802322,en,"ORGANIZATION,OTHER",
2130,6130,2017-11-16 02:02:07+00:00,9.309792610533664e+17,Bitcoin's split personality problem may pop the bubble ,business,55,2130.0,-0.6000000238418579,0.6000000238418579,en,OTHER,
2131,6131,2017-11-16 00:40:08+00:00,9.309586294732224e+17,"Trump back in U.S., stock selloff eases in Asia, bitcoin surges in Zimbabwe. Here's what's moving markets today ",business,112,2131.0,0.0,0.2000000029802322,en,"PERSON,OTHER,LOCATION",/Finance/Investing
2132,6132,2017-11-15 21:52:27+00:00,9.309164316419564e+17,Bitcoin's split personality problem may pop the bubble ,business,55,2132.0,-0.6000000238418579,0.6000000238418579,en,OTHER,
2133,6133,2017-11-15 21:02:58+00:00,9.309039795964396e+17,Square is letting you buy bitcoin on your phone ,business,48,2133.0,-0.3000000119209289,0.3000000119209289,en,"ORGANIZATION,OTHER",
2134,6134,2017-11-15 20:00:03+00:00,9.30888146438541e+17,Square letting some users buy bitcoin with Square Cash app under pilot program ,WSJ,79,2134.0,-0.3000000119209289,0.3000000119209289,en,"PERSON,OTHER,CONSUMER_GOOD",
2135,6135,2017-11-15 17:11:45+00:00,9.308457909390336e+17,The bitcoin exchange that CME plans to use for futures is down ,business,63,2135.0,-0.3000000119209289,0.3000000119209289,en,"ORGANIZATION,OTHER",
2136,6136,2017-11-15 17:00:14+00:00,9.308428931238092e+17,‘The fact that you know nothing about bitcoin is evident in nearly every sentence’ ,WSJ,83,2136.0,-0.6000000238418579,0.6000000238418579,en,OTHER,
2137,6137,2017-11-15 16:23:21+00:00,9.30833612026544e+17,Zimbabwe equities are almost more Bitcoin than Bitcoin via ,business,59,2137.0,0.0,0.0,en,"OTHER,LOCATION",
2138,6138,2017-11-15 16:10:10+00:00,9.308302942399242e+17,"Judging by feedback on bitcoin articles published in the Journal, discussion about the cryptocurrency is only getting more polarized ",WSJ,133,2138.0,-0.5,0.5,en,"WORK_OF_ART,OTHER",/Finance/Investing/Currencies & Foreign Exchange
2139,6139,2017-11-15 16:06:08+00:00,9.308292799102976e+17,Zimbabwe latest: - Military seizes power and detained 93-year-old President Robert Mugabe - Mugabe is now confined at his home - Zimbabwe stocks fell the most in 2 months - Bitcoin climbed as much as 10% to on the country’s Golix exchange ,business,239,2139.0,-0.4000000059604645,0.4000000059604645,en,"PERSON,ORGANIZATION,OTHER,NUMBER,LOCATION",/News
2140,6140,2017-11-15 15:15:45+00:00,9.308165994514063e+17,Square is letting you buy bitcoin on your phone ,business,48,2140.0,-0.3000000119209289,0.3000000119209289,en,"ORGANIZATION,OTHER",
2141,6141,2017-11-15 13:52:22+00:00,9.30795614933344e+17,Bitcoin prices have gone wild in Zimbabwe ,business,42,2141.0,-0.5,0.5,en,"OTHER,LOCATION",
2142,6142,2017-11-15 11:05:08+00:00,9.307535271772692e+17,Bitcoin prices are going wild in Zimbabwe ,business,42,2142.0,-0.2000000029802322,0.2000000029802322,en,"OTHER,LOCATION",
2143,6143,2017-11-15 11:00:06+00:00,9.30752262888153e+17,Wall Street Journal readers weigh in on bitcoin coverage: ‘You do not understand bitcoin’ ,WSJ,90,2143.0,-0.6000000238418579,0.6000000238418579,en,"ORGANIZATION,OTHER,PERSON",
2144,6144,2017-11-15 09:46:49+00:00,9.307338201643456e+17,Bitcoin jumps at least 10% on Zimbabwe's Golix exchange after military seizes power ,business,84,2144.0,-0.2000000029802322,0.2000000029802322,en,"NUMBER,ORGANIZATION,OTHER,LOCATION",
2145,6145,2017-11-15 02:16:35+00:00,9.306205146783292e+17,"A bitcoin theft, a bankruptcy and a billion battle ",business,51,2145.0,-0.699999988079071,0.699999988079071,en,"NUMBER,OTHER",
2146,6146,2017-11-14 20:05:09+00:00,9.305270400250962e+17,"A bitcoin theft, a bankruptcy and a billion battle ",business,51,2146.0,-0.699999988079071,0.699999988079071,en,"NUMBER,OTHER",
2147,6147,2017-11-14 15:09:22+00:00,9.304526031541084e+17,What's driving the recent bitcoin turbulence? Here's a guide ,business,61,2147.0,-0.2000000029802322,0.4000000059604645,en,"WORK_OF_ART,OTHER",
2148,6148,2017-11-14 13:20:42+00:00,9.304252571770264e+17,"Bitcoin, meet bankruptcy law. Bankruptcy law, meet bitcoin via ",business,63,2148.0,0.0,0.2000000029802322,en,OTHER,
2149,6149,2017-11-14 11:11:12+00:00,9.303926696872878e+17,What's driving the recent bitcoin turbulence? Here's a guide ,business,61,2149.0,-0.2000000029802322,0.4000000059604645,en,"WORK_OF_ART,OTHER",
2150,6150,2017-11-14 08:21:14+00:00,9.303498942079876e+17,"A bitcoin theft, a bankruptcy and a billion battle ",business,51,2150.0,-0.699999988079071,0.699999988079071,en,"NUMBER,OTHER",
2151,6151,2017-11-14 07:01:07+00:00,9.303297330023506e+17,"Bitcoin, meet bankruptcy law. Bankruptcy law, meet bitcoin via ",business,63,2151.0,0.0,0.2000000029802322,en,OTHER,
2152,6152,2017-11-14 06:12:27+00:00,9.303174860498904e+17,What's driving the recent bitcoin turbulence? Here's a guide ,business,61,2152.0,-0.2000000029802322,0.4000000059604645,en,"WORK_OF_ART,OTHER",
2153,6153,2017-11-14 03:18:58+00:00,9.302738266210836e+17,What's driving the recent bitcoin turbulence? Here's a guide ,business,61,2153.0,-0.2000000029802322,0.4000000059604645,en,"WORK_OF_ART,OTHER",
2154,6154,2017-11-14 02:33:56+00:00,9.302624951719404e+17,"Here comes bitcoin cash, the digital cousin disrupting cryptocurrencies ",business,72,2154.0,-0.6000000238418579,0.6000000238418579,en,"PERSON,OTHER",
2155,6155,2017-11-14 01:50:06+00:00,9.302514625627996e+17,The booming bull market for bitcoin has hit another bump ,WSJ,57,2155.0,-0.699999988079071,0.699999988079071,en,OTHER,
2156,6156,2017-11-13 20:03:05+00:00,9.301641328710696e+17,A Korean bitcoin exchange suffered an outage at an awful time ,business,62,2156.0,-0.699999988079071,0.699999988079071,en,"OTHER,LOCATION,EVENT",
2157,6157,2017-11-13 19:35:59+00:00,9.301573134234993e+17,"Here comes bitcoin cash, the digital cousin disrupting cryptocurrencies ",business,72,2157.0,-0.6000000238418579,0.6000000238418579,en,"PERSON,OTHER",
2158,6158,2017-11-13 18:31:12+00:00,9.30141008364429e+17,Bitcoin came roaring back today. Here's why it has been so volatile recently ,business,77,2158.0,-0.3000000119209289,0.699999988079071,en,OTHER,
2159,6159,2017-11-13 16:11:11+00:00,9.30105771349676e+17,"Here comes bitcoin cash, the digital cousin disrupting cryptocurrencies ",business,72,2159.0,-0.6000000238418579,0.6000000238418579,en,"PERSON,OTHER",
2160,6160,2017-11-13 15:49:52+00:00,9.301004069271348e+17,Bitcoin's plunge exposes a fundamental flaw ,business,44,2160.0,-0.800000011920929,0.800000011920929,en,OTHER,
2161,6161,2017-11-13 14:15:13+00:00,9.300765895215964e+17,Bitcoin halts a 2-day slump as speculators saw a 29% plunge from its record high ,business,81,2161.0,-0.4000000059604645,0.4000000059604645,en,"NUMBER,PERSON,OTHER",
2162,6162,2017-11-13 13:47:13+00:00,9.3006954437009e+17,Bitcoin recovered more than today after losing nearly a third of its value in the past four days. - ,Investingcom,100,2162.0,0.1000000014901161,0.4000000059604645,en,"NUMBER,OTHER",/Finance/Investing/Currencies & Foreign Exchange
2163,6163,2017-11-13 13:27:16+00:00,9.300645225760564e+17,Bitcoin tests the nerves of investors with 3rd major slide this year ,business,69,2163.0,-0.3000000119209289,0.3000000119209289,en,"NUMBER,PERSON,OTHER",
2164,6164,2017-11-13 13:10:06+00:00,9.300602031349964e+17,"Bitcoin is still up more than 500% this year, despite the recent slump ",WSJ,71,2164.0,-0.2000000029802322,0.2000000029802322,en,"NUMBER,OTHER,EVENT",
2165,6165,2017-11-13 12:33:58+00:00,9.300511084621208e+17,Bitcoin's plunge exposes a fundamental flaw ,business,44,2165.0,-0.800000011920929,0.800000011920929,en,OTHER,
2166,6166,2017-11-13 12:15:48+00:00,9.300465384071864e+17,Bitcoin slumps as much as 29% from its record high after a technology upgrade is scrapped ,business,90,2166.0,-0.699999988079071,0.699999988079071,en,"NUMBER,OTHER",
2167,6167,2017-11-13 11:53:57+00:00,9.300410374390292e+17,Bearish investors in bitcoin have started to cover their short positions ,business,73,2167.0,0.0,0.0,en,"PERSON,OTHER",
2168,6168,2017-11-13 10:06:51+00:00,9.300140868255008e+17,Bitcoin slumps as much as 29% from its record high after a technology upgrade is scrapped ,business,90,2168.0,-0.699999988079071,0.699999988079071,en,"NUMBER,OTHER",
2169,6169,2017-11-13 09:40:11+00:00,9.300073733344338e+17,"For Zimbabweans, Bitcoin seems to offer rare protection from the onset of hyperinflation and financial implosion. - ",Investingcom,116,2169.0,0.1000000014901161,0.5,en,"PERSON,OTHER",
2170,6170,2017-11-13 08:20:10+00:00,9.299872367409112e+17,Slippery bitcoin's sharp swings continue after last week's record high ,WSJ,71,2170.0,0.6000000238418579,0.6000000238418579,en,OTHER,
2171,6171,2017-11-13 07:52:37+00:00,9.299803040429876e+17,Bitcoin tests the nerves of investors with 3rd major slide this year ,business,69,2171.0,-0.3000000119209289,0.3000000119209289,en,"NUMBER,PERSON,OTHER",
2172,6172,2017-11-13 07:16:43+00:00,9.299712696757492e+17,What a difference a weekend makes... Bitcoin falls from to as low as ,business,69,2172.0,0.2000000029802322,1.2999999523162842,en,OTHER,
2173,6173,2017-11-13 04:16:33+00:00,9.299259302855025e+17,Bitcoin is testing the nerves of its holders with its 3rd major slide this year ,business,80,2173.0,-0.5,0.5,en,"NUMBER,PERSON,OTHER",
2174,6174,2017-11-13 04:01:39+00:00,9.29922181500371e+17,This is where people are buying bitcoin all over the world ,business,59,2174.0,0.2000000029802322,0.2000000029802322,en,"PERSON,OTHER,LOCATION",
2175,6175,2017-11-13 02:56:18+00:00,9.299057336925428e+17,Bitcoin plunges 29% from a record high ,business,39,2175.0,0.0,0.0,en,"NUMBER,OTHER",
2176,6176,2017-11-13 02:33:14+00:00,9.298999291196785e+17,Markets: -Asia equities mixed -Pound falls -Aussie dollar slides -Bitcoin tumbles -Crude oil gains ,business,99,2176.0,0.0,0.0,en,"PERSON,OTHER,LOCATION",/Finance/Investing/Currencies & Foreign Exchange
2177,6177,2017-11-12 11:04:00+00:00,9.2966607978539e+17,"Now people are searching for ""buy bitcoin"" more than how to ""buy gold"" ",business,71,2177.0,-0.6000000238418579,0.6000000238418579,en,"PERSON,OTHER",
2178,6178,2017-11-12 10:17:03+00:00,9.296542640577864e+17,Bitcoin is down more than from an all-time high hit on Wednesday. - ,Investingcom,68,2178.0,-0.3000000119209289,0.6000000238418579,en,OTHER,
2179,6179,2017-11-12 08:02:30+00:00,9.296204026237132e+17,Bitcoin can now buy you citizenship in one of the world’s happiest countries ,business,77,2179.0,0.800000011920929,0.800000011920929,en,"NUMBER,OTHER,LOCATION",
2180,6180,2017-11-12 07:00:47+00:00,9.296048727726858e+17,Cboe president says bitcoin ETFs are on the horizon ,business,52,2180.0,0.0,0.0,en,"PERSON,ORGANIZATION,CONSUMER_GOOD,OTHER",
2181,6181,2017-11-12 03:01:08+00:00,9.295445613488088e+17,"Bitcoin is going legit, for better or worse ",business,44,2181.0,-0.1000000014901161,0.1000000014901161,en,OTHER,
